id,word,year,mean_weighted_sentiment
14875,ητοι,-353.0,-0.9155500000000001
14875,ητοι,-249.0,-0.9110666666666667
14875,ητοι,-50.0,-0.9490210526315789
14875,ητοι,90.0,-0.9372499999999999
14875,ητοι,127.0,-0.9592
14875,ητοι,147.0,-0.8934
14875,ητοι,150.0,-0.9254299999999999
14875,ητοι,172.0,-0.9832
14875,ητοι,200.0,-0.9559142857142858
14875,ητοι,249.0,-0.946
14875,ητοι,269.0,-0.9581999999999999
14875,ητοι,320.0,-0.9511
14875,ητοι,350.0,-0.9501999999999999
14875,ητοι,447.0,-0.8842
14875,ητοι,950.0,-0.9677142857142859
14875,ητοι,1127.0,-0.9512
