id,word,year,mean_weighted_sentiment
32707,τισις,-500.0,-0.9943
32707,τισις,-415.0,-0.9794
32707,τισις,-353.0,-0.9597
32707,τισις,-155.0,-0.19399999999999995
32707,τισις,-149.0,-0.9902333333333333
32707,τισις,-50.0,-0.9686833333333333
32707,τισις,-34.0,-0.96
32707,τισις,147.0,-0.9197666666666667
32707,τισις,150.0,-0.668357142857143
32707,τισις,152.0,-0.8815
32707,τισις,172.0,-0.9909
32707,τισις,200.0,-0.9341384615384616
32707,τισις,320.0,-0.9782
32707,τισις,350.0,-0.9091666666666667
32707,τισις,425.0,-0.90905
32707,τισις,490.0,-0.9293666666666667
32707,τισις,530.0,-0.96565
32707,τισις,550.0,-0.9596
32707,τισις,1127.0,-0.9539333333333332
