id,word,year,mean_weighted_sentiment
19407,λειπω,-490.0,-0.9928
19407,λειπω,-450.0,-0.9914
19407,λειπω,-353.0,-0.8302
19407,λειπω,-155.0,-0.8412
19407,λειπω,-50.0,-0.9553849999999999
19407,λειπω,90.0,-0.9824
19407,λειπω,127.0,-0.9902500000000001
19407,λειπω,152.0,-0.9659
19407,λειπω,172.0,-0.9883
19407,λειπω,200.0,-0.9707800000000001
19407,λειπω,237.0,-0.8186
19407,λειπω,311.0,-0.9569
19407,λειπω,320.0,-0.9944
19407,λειπω,425.0,-0.864425
19407,λειπω,490.0,-0.9162666666666666
19407,λειπω,950.0,-0.9767000000000001
