id,word,year,mean_weighted_sentiment
30230,στερεω,-479.0,-0.9868
30230,στερεω,-353.0,-0.9433
30230,στερεω,-249.0,-0.9131199999999999
30230,στερεω,-50.0,-0.952175
30230,στερεω,15.0,-0.9469
30230,στερεω,90.0,-0.9317
30230,στερεω,150.0,-0.9086380952380952
30230,στερεω,200.0,-0.9675785714285715
30230,στερεω,237.0,-0.9213
30230,στερεω,249.0,-0.7243375
30230,στερεω,320.0,-0.9160090909090909
30230,στερεω,425.0,-0.8613000000000001
30230,στερεω,448.0,-0.9421
30230,στερεω,530.0,-0.9464
30230,στερεω,550.0,-0.9521
30230,στερεω,950.0,-0.9906
