id,word,year,mean_weighted_sentiment
8231,διαφορεω,-353.0,-0.90545
8231,διαφορεω,-50.0,-0.9210999999999999
8231,διαφορεω,127.0,-0.94065
8231,διαφορεω,150.0,-0.9077999999999999
8231,διαφορεω,172.0,-0.9903
8231,διαφορεω,200.0,-0.9658599999999999
8231,διαφορεω,237.0,0.9936
8231,διαφορεω,269.0,-0.9933
8231,διαφορεω,350.0,-0.9509
8231,διαφορεω,383.0,-0.9439
8231,διαφορεω,425.0,-0.9619
8231,διαφορεω,448.0,-0.9425
8231,διαφορεω,530.0,-0.9372
8231,διαφορεω,550.0,-0.9183
8231,διαφορεω,950.0,-0.9756499999999999
