id,word,year,mean_weighted_sentiment
2818,ανηρ,-550.0,-0.97565
2818,ανηρ,-500.0,-0.99176
2818,ανηρ,-450.0,-0.8996614285714285
2818,ανηρ,-415.0,-0.9807
2818,ανηρ,-353.0,-0.9431454545454545
2818,ανηρ,-266.0,-0.887915
2818,ανηρ,-155.0,-0.99075
2818,ανηρ,-149.0,-0.9765
2818,ανηρ,-100.0,-0.9410499999999999
2818,ανηρ,-50.0,-0.901753074433657
2818,ανηρ,-34.0,-0.4791
2818,ανηρ,15.0,-0.9306272727272727
2818,ανηρ,49.0,-0.8953
2818,ανηρ,80.0,-0.9552
2818,ανηρ,127.0,-0.9613
2818,ανηρ,147.0,-0.9604285714285715
2818,ανηρ,150.0,-0.8773317880794702
2818,ανηρ,152.0,-0.9524699999999999
2818,ανηρ,172.0,-0.9117000000000001
2818,ανηρ,182.0,-0.9704
2818,ανηρ,200.0,-0.7735333333333334
2818,ανηρ,269.0,-0.8563124999999999
2818,ανηρ,299.0,-0.92574
2818,ανηρ,311.0,-0.9613666666666667
2818,ανηρ,350.0,-0.9007947368421053
2818,ανηρ,352.0,-0.9898
2818,ανηρ,425.0,-0.9288933333333332
2818,ανηρ,448.0,-0.6108545454545454
2818,ανηρ,490.0,-0.907069230769231
2818,ανηρ,550.0,-0.9161666666666667
2818,ανηρ,950.0,-0.9755586206896553
2818,ανηρ,1118.0,-0.9622999999999999
2818,ανηρ,1127.0,-0.9546
