id,word,year,mean_weighted_sentiment
13063,επωχατο,-353.0,-0.9353
13063,επωχατο,-300.0,-0.9045
13063,επωχατο,-155.0,-0.98255
13063,επωχατο,-50.0,-0.95038
13063,επωχατο,90.0,-0.94018
13063,επωχατο,127.0,-0.9547
13063,επωχατο,147.0,-0.9279999999999999
13063,επωχατο,150.0,-0.9722
13063,επωχατο,172.0,-0.9902
13063,επωχατο,200.0,-0.3387
13063,επωχατο,237.0,0.9968
13063,επωχατο,311.0,-0.9077
13063,επωχατο,448.0,-0.9641
13063,επωχατο,530.0,-0.9614900000000001
13063,επωχατο,550.0,-0.9345111111111112
13063,επωχατο,950.0,-0.9893
