id,word,year,mean_weighted_sentiment
32204,τασσω,-550.0,-0.9282
32204,τασσω,-490.0,-0.9785
32204,τασσω,-450.0,0.9577
32204,τασσω,-353.0,-0.9369000000000001
32204,τασσω,-249.0,-0.9525
32204,τασσω,-50.0,-0.9497722222222222
32204,τασσω,15.0,-0.8674
32204,τασσω,90.0,-0.9629
32204,τασσω,147.0,-0.8912
32204,τασσω,150.0,-0.9286555555555557
32204,τασσω,172.0,-0.9687
32204,τασσω,182.0,-0.9375
32204,τασσω,200.0,-0.9131
32204,τασσω,219.0,-0.9591
32204,τασσω,237.0,-0.9018
32204,τασσω,320.0,-0.44110000000000005
32204,τασσω,350.0,-0.8967
32204,τασσω,425.0,-0.8368
32204,τασσω,448.0,-0.8686
32204,τασσω,490.0,-0.8954749999999999
32204,τασσω,530.0,-0.9456
32204,τασσω,550.0,-0.9661
32204,τασσω,950.0,-0.9723714285714286
