id,word,year,mean_weighted_sentiment
22440,νυν,-550.0,-0.93275
22440,νυν,-500.0,-0.98925
22440,νυν,-490.0,-0.7537999999999999
22440,νυν,-479.0,-0.924425
22440,νυν,-450.0,-0.901904761904762
22440,νυν,-415.0,-0.98245
22440,νυν,-353.0,-0.8014666666666667
22440,νυν,-266.0,-0.8454596153846154
22440,νυν,-155.0,-0.943575
22440,νυν,-149.0,-0.9913333333333334
22440,νυν,-50.0,-0.9331219178082192
22440,νυν,-34.0,-0.95485
22440,νυν,15.0,-0.9670599999999998
22440,νυν,49.0,-0.94686
22440,νυν,80.0,-0.95235
22440,νυν,127.0,-0.9347800000000002
22440,νυν,147.0,-0.9248999999999999
22440,νυν,150.0,-0.9527105263157896
22440,νυν,152.0,-0.77187
22440,νυν,161.0,-0.9505
22440,νυν,172.0,-0.8087555555555556
22440,νυν,182.0,-0.9232
22440,νυν,200.0,-0.8699919999999999
22440,νυν,237.0,-0.9166749999999999
22440,νυν,269.0,-0.980138888888889
22440,νυν,299.0,-0.9553
22440,νυν,311.0,-0.9225166666666667
22440,νυν,320.0,-0.9471000000000002
22440,νυν,350.0,-0.9455666666666667
22440,νυν,425.0,-0.923475
22440,νυν,448.0,-0.57224
22440,νυν,490.0,-0.89105
22440,νυν,530.0,-0.9474400000000001
22440,νυν,550.0,-0.9514800000000001
22440,νυν,950.0,-0.9391573770491803
22440,νυν,1127.0,-0.99
