id,word,year,mean_weighted_sentiment
18911,κυκλεω,-479.0,-0.9494
18911,κυκλεω,-450.0,-0.9922999999999998
18911,κυκλεω,-353.0,-0.8481000000000001
18911,κυκλεω,-300.0,-0.9489357142857143
18911,κυκλεω,-249.0,-0.86265
18911,κυκλεω,-155.0,-0.9187370370370371
18911,κυκλεω,-50.0,-0.9815499999999999
18911,κυκλεω,127.0,-0.877
18911,κυκλεω,147.0,-0.9386
18911,κυκλεω,150.0,-0.9438200000000001
18911,κυκλεω,249.0,-0.9406444444444444
18911,κυκλεω,269.0,-0.9884
18911,κυκλεω,320.0,-0.9498312499999999
18911,κυκλεω,530.0,-0.9825
18911,κυκλεω,550.0,-0.9333
18911,κυκλεω,950.0,-0.9669333333333333
