id,word,year,mean_weighted_sentiment
10806,εμπροσθεν,-353.0,-0.94827
10806,εμπροσθεν,-300.0,-0.9845
10806,εμπροσθεν,-266.0,-0.57458
10806,εμπροσθεν,-50.0,-0.96858
10806,εμπροσθεν,49.0,-0.9377
10806,εμπροσθεν,147.0,-0.9093
10806,εμπροσθεν,150.0,-0.9505666666666667
10806,εμπροσθεν,172.0,-0.8911954545454546
10806,εμπροσθεν,200.0,-0.9876
10806,εμπροσθεν,311.0,-0.9606
10806,εμπροσθεν,350.0,-0.9715
10806,εμπροσθεν,352.0,-0.9853000000000001
10806,εμπροσθεν,447.0,-0.9428
10806,εμπροσθεν,448.0,-0.9467
10806,εμπροσθεν,530.0,-0.9259
