id,word,year,mean_weighted_sentiment
7060,γραμμα,-490.0,-0.9929
7060,γραμμα,-353.0,-0.9462
7060,γραμμα,-266.0,-0.95455
7060,γραμμα,-50.0,-0.9649076923076922
7060,γραμμα,49.0,-0.9418
7060,γραμμα,90.0,-0.94155
7060,γραμμα,127.0,-0.9915
7060,γραμμα,147.0,-0.8779
7060,γραμμα,150.0,-0.9137
7060,γραμμα,269.0,-0.9462
7060,γραμμα,320.0,-0.9041
7060,γραμμα,350.0,-0.929911111111111
7060,γραμμα,425.0,-0.81848125
7060,γραμμα,490.0,-0.8938333333333333
7060,γραμμα,950.0,-0.9768153846153846
7060,γραμμα,1118.0,-0.9568666666666666
