id,word,year,mean_weighted_sentiment
13147,ερεω,-550.0,-0.84935
13147,ερεω,-500.0,0.9933
13147,ερεω,-490.0,-0.9858666666666668
13147,ερεω,-415.0,-0.9797
13147,ερεω,-353.0,-0.9392
13147,ερεω,-266.0,-0.6525166666666666
13147,ερεω,-50.0,-0.8702691588785048
13147,ερεω,15.0,-0.9751
13147,ερεω,49.0,-0.9499333333333332
13147,ερεω,127.0,-0.9404
13147,ερεω,147.0,-0.9544999999999999
13147,ερεω,150.0,-0.9640541666666667
13147,ερεω,152.0,0.5121
13147,ερεω,172.0,-0.9860666666666668
13147,ερεω,200.0,-0.8131833333333334
13147,ερεω,205.0,-0.9625
13147,ερεω,237.0,-0.9893
13147,ερεω,269.0,-0.9703875
13147,ερεω,299.0,-0.9356
13147,ερεω,350.0,-0.96282
13147,ερεω,448.0,-0.94244
13147,ερεω,550.0,-0.926
13147,ερεω,950.0,-0.9809727272727272
