id,word,year,mean_weighted_sentiment
15004,θεαομαι,-450.0,-0.9365428571428571
15004,θεαομαι,-387.0,-0.9913666666666666
15004,θεαομαι,-353.0,-0.93915
15004,θεαομαι,-266.0,-0.7794390243902439
15004,θεαομαι,-155.0,-0.9857
15004,θεαομαι,-100.0,-0.9421
15004,θεαομαι,-50.0,-0.9499123376623376
15004,θεαομαι,15.0,-0.9251863636363638
15004,θεαομαι,49.0,-0.9352
15004,θεαομαι,80.0,-0.9197625
15004,θεαομαι,90.0,-0.91065
15004,θεαομαι,147.0,-0.9382285714285715
15004,θεαομαι,150.0,-0.9013073170731706
15004,θεαομαι,152.0,-0.9837
15004,θεαομαι,182.0,-0.9077000000000001
15004,θεαομαι,200.0,-0.8230833333333334
15004,θεαομαι,219.0,-0.9407416666666668
15004,θεαομαι,237.0,-0.9202333333333333
15004,θεαομαι,269.0,-0.9849714285714286
15004,θεαομαι,299.0,-0.83136875
15004,θεαομαι,320.0,-0.9808
15004,θεαομαι,335.0,-0.969
15004,θεαομαι,350.0,-0.9119999999999999
15004,θεαομαι,359.0,-0.95295
15004,θεαομαι,425.0,-0.8602384615384616
15004,θεαομαι,448.0,-0.9667333333333333
15004,θεαομαι,490.0,-0.91468
15004,θεαομαι,950.0,-0.9465461538461543
15004,θεαομαι,1118.0,-0.9481333333333333
