id,word,year,mean_weighted_sentiment
20396,μαχη,-500.0,-0.9876
20396,μαχη,-353.0,-0.9812000000000001
20396,μαχη,-266.0,-0.9684285714285715
20396,μαχη,-149.0,-0.9864999999999999
20396,μαχη,-50.0,-0.9474554502369668
20396,μαχη,15.0,-0.9848
20396,μαχη,147.0,-0.9467
20396,μαχη,150.0,-0.8488684210526315
20396,μαχη,152.0,-0.966025
20396,μαχη,200.0,-0.8509571428571429
20396,μαχη,269.0,-0.959025
20396,μαχη,350.0,-0.9508249999999999
20396,μαχη,425.0,-0.9496
20396,μαχη,490.0,-0.901653846153846
20396,μαχη,950.0,-0.9846999999999999
