id,word,year,mean_weighted_sentiment
23880,ουπω,-479.0,-0.9598
23880,ουπω,-450.0,-0.98815
23880,ουπω,-353.0,0.3261
23880,ουπω,-155.0,-0.9906999999999999
23880,ουπω,-50.0,-0.9540666666666665
23880,ουπω,15.0,-0.9156
23880,ουπω,150.0,-0.9279000000000001
23880,ουπω,152.0,-0.9778
23880,ουπω,200.0,-0.9427999999999999
23880,ουπω,219.0,-0.9017
23880,ουπω,237.0,-0.8634666666666666
23880,ουπω,350.0,-0.6431428571428571
23880,ουπω,359.0,-0.9831
23880,ουπω,490.0,-0.8723
23880,ουπω,950.0,-0.9634285714285714
23880,ουπω,1118.0,-0.9149
