id,word,year,mean_weighted_sentiment
26383,πλεοναζω,-353.0,-0.1281
26383,πλεοναζω,-329.0,-0.8739
26383,πλεοναζω,-266.0,-0.9477333333333333
26383,πλεοναζω,-155.0,-0.9417
26383,πλεοναζω,-50.0,-0.958213888888889
26383,πλεοναζω,15.0,-0.9431333333333334
26383,πλεοναζω,80.0,-0.9228
26383,πλεοναζω,150.0,-0.93125
26383,πλεοναζω,152.0,-0.8986
26383,πλεοναζω,172.0,-0.9899
26383,πλεοναζω,200.0,-0.9632999999999999
26383,πλεοναζω,237.0,-0.9005
26383,πλεοναζω,249.0,-0.9125
26383,πλεοναζω,269.0,-0.96705
26383,πλεοναζω,311.0,-0.9173
26383,πλεοναζω,335.0,-0.908
26383,πλεοναζω,350.0,-0.932525
26383,πλεοναζω,448.0,-0.8688
26383,πλεοναζω,490.0,-0.89055
26383,πλεοναζω,530.0,-0.8964
26383,πλεοναζω,550.0,-0.9454
26383,πλεοναζω,950.0,-0.971675
26383,πλεοναζω,1118.0,-0.9607
