id,word,year,mean_weighted_sentiment
24170,παλαιοω,-479.0,-0.9612
24170,παλαιοω,-415.0,-0.9745
24170,παλαιοω,-50.0,-0.9376970588235295
24170,παλαιοω,15.0,-0.9488
24170,παλαιοω,90.0,-0.9227000000000001
24170,παλαιοω,147.0,-0.9148000000000001
24170,παλαιοω,150.0,-0.95865
24170,παλαιοω,152.0,-0.9885
24170,παλαιοω,200.0,-0.9660200000000001
24170,παλαιοω,219.0,-0.9414
24170,παλαιοω,249.0,-0.9295
24170,παλαιοω,320.0,-0.8680666666666665
24170,παλαιοω,350.0,-0.93815
24170,παλαιοω,425.0,-0.949
24170,παλαιοω,448.0,-0.9609
24170,παλαιοω,530.0,-0.9403
24170,παλαιοω,550.0,-0.9360666666666667
24170,παλαιοω,950.0,-0.9815821428571427
24170,παλαιοω,1127.0,-0.934
