id,word,year,mean_weighted_sentiment
26373,πλειστος,-550.0,-0.9282
26373,πλειστος,-415.0,-0.90065
26373,πλειστος,-353.0,-0.9783125
26373,πλειστος,-266.0,-0.9615
26373,πλειστος,-155.0,-0.924575
26373,πλειστος,-149.0,-0.985425
26373,πλειστος,-50.0,-0.9575714285714285
26373,πλειστος,15.0,-0.9653
26373,πλειστος,147.0,-0.9058999999999999
26373,πλειστος,150.0,-0.7837357142857144
26373,πλειστος,172.0,-0.9511600000000001
26373,πλειστος,200.0,-0.9629733333333335
26373,πλειστος,299.0,-0.9296666666666668
26373,πλειστος,350.0,-0.956
26373,πλειστος,425.0,-0.9222999999999999
26373,πλειστος,447.0,-0.9684
26373,πλειστος,490.0,-0.9332
26373,πλειστος,550.0,-0.9661
26373,πλειστος,1127.0,-0.9126
26373,πλειστος,1150.0,-0.9557
