id,word,year,mean_weighted_sentiment
6287,βιβλιον,-479.0,-0.955875
6287,βιβλιον,-266.0,-0.9555800000000001
6287,βιβλιον,-249.0,-0.8495
6287,βιβλιον,-50.0,-0.9687
6287,βιβλιον,90.0,-0.9689
6287,βιβλιον,127.0,-0.9634
6287,βιβλιον,147.0,0.8583
6287,βιβλιον,150.0,-0.7580736842105263
6287,βιβλιον,152.0,-0.45477499999999993
6287,βιβλιον,172.0,-0.6112599999999999
6287,βιβλιον,200.0,-0.9326
6287,βιβλιον,250.0,0.0011999999999999789
6287,βιβλιον,320.0,-0.85815
6287,βιβλιον,350.0,-0.9336
6287,βιβλιον,352.0,-0.6955
6287,βιβλιον,448.0,-0.31126666666666664
6287,βιβλιον,530.0,-0.9322666666666667
6287,βιβλιον,550.0,-0.89
6287,βιβλιον,950.0,-0.9690280701754386
6287,βιβλιον,1118.0,-0.9392
6287,βιβλιον,1127.0,-0.9606
