id,word,year,mean_weighted_sentiment
17143,κατα,-550.0,-0.680142857142857
17143,κατα,-500.0,-0.9796933333333333
17143,κατα,-490.0,-0.9920500000000001
17143,κατα,-479.0,-0.94579
17143,κατα,-450.0,-0.9736916666666665
17143,κατα,-415.0,-0.9736666666666668
17143,κατα,-387.0,-0.6365454545454545
17143,κατα,-353.0,-0.8714563106796116
17143,κατα,-266.0,-0.8903972727272726
17143,κατα,-249.0,-0.9272499999999999
17143,κατα,-155.0,-0.9291652173913043
17143,κατα,-149.0,-0.8021250000000001
17143,κατα,-50.0,-0.9431804498269897
17143,κατα,-34.0,-0.9628
17143,κατα,15.0,-0.9391484848484849
17143,κατα,49.0,-0.9025428571428572
17143,κατα,80.0,-0.92914
17143,κατα,90.0,-0.9334272727272727
17143,κατα,127.0,-0.9477461538461536
17143,κατα,147.0,-0.890540909090909
17143,κατα,150.0,-0.9110333333333331
17143,κατα,152.0,-0.6514666666666666
17143,κατα,161.0,-0.885
17143,κατα,172.0,-0.8953511111111112
17143,κατα,182.0,-0.9310666666666667
17143,κατα,200.0,-0.8831402597402597
17143,κατα,205.0,-0.9686666666666667
17143,κατα,219.0,-0.9224749999999999
17143,κατα,237.0,-0.8562411764705882
17143,κατα,249.0,-0.9668
17143,κατα,269.0,-0.9667218750000001
17143,κατα,299.0,-0.9396
17143,κατα,311.0,-0.7759272727272727
17143,κατα,320.0,-0.9284299999999999
17143,κατα,350.0,-0.8239551724137931
17143,κατα,352.0,-0.9700666666666667
17143,κατα,359.0,-0.9299666666666667
17143,κατα,383.0,-0.94945
17143,κατα,425.0,-0.8886130000000001
17143,κατα,447.0,-0.9463142857142858
17143,κατα,448.0,-0.881551612903226
17143,κατα,490.0,-0.9087574712643678
17143,κατα,530.0,-0.942130612244898
17143,κατα,550.0,-0.945324
17143,κατα,950.0,-0.9739894886363636
17143,κατα,1118.0,-0.9604
17143,κατα,1127.0,-0.9391666666666666
17143,κατα,1150.0,-0.9499599999999999
