id,word,year,mean_weighted_sentiment
16652,καν,-450.0,-0.9892
16652,καν,-353.0,-0.95382
16652,καν,-50.0,-0.9506966666666667
16652,καν,15.0,-0.9067000000000001
16652,καν,147.0,-0.896725
16652,καν,150.0,-0.9629850000000001
16652,καν,152.0,-0.9546
16652,καν,172.0,-0.984875
16652,καν,200.0,-0.9544461538461538
16652,καν,237.0,-0.9407
16652,καν,311.0,-0.9084
16652,καν,320.0,-0.43093333333333333
16652,καν,350.0,-0.796476923076923
16652,καν,383.0,-0.9096500000000001
16652,καν,425.0,-0.9414333333333333
16652,καν,448.0,-0.9459
16652,καν,530.0,-0.9527
16652,καν,550.0,-0.9379
16652,καν,950.0,-0.9749888888888889
16652,καν,1118.0,-0.9558
16652,καν,1127.0,-0.9857
