id,word,year,mean_weighted_sentiment
9353,εαυτου,-550.0,-0.95289
9353,εαυτου,-500.0,-0.9864428571428572
9353,εαυτου,-490.0,-0.7801222222222222
9353,εαυτου,-479.0,-0.9252923076923079
9353,εαυτου,-450.0,-0.7814472222222223
9353,εαυτου,-415.0,-0.946325
9353,εαυτου,-387.0,-0.5257722222222223
9353,εαυτου,-353.0,-0.8777648854961833
9353,εαυτου,-300.0,-0.9321814814814815
9353,εαυτου,-270.0,-0.3586538461538461
9353,εαυτου,-266.0,-0.8423711252068394
9353,εαυτου,-249.0,-0.9243214285714286
9353,εαυτου,-155.0,-0.897688
9353,εαυτου,-149.0,-0.9124053571428572
9353,εαυτου,-100.0,-0.95035
9353,εαυτου,-50.0,-0.9462183890577507
9353,εαυτου,-34.0,-0.9539863636363637
9353,εαυτου,15.0,-0.9005289855072464
9353,εαυτου,49.0,-0.910625925925926
9353,εαυτου,80.0,-0.5036999999999999
9353,εαυτου,90.0,-0.8443999999999999
9353,εαυτου,127.0,-0.9411318181818181
9353,εαυτου,147.0,-0.9080057142857144
9353,εαυτου,150.0,-0.8738377643504533
9353,εαυτου,152.0,-0.9369268292682927
9353,εαυτου,172.0,-0.7931278481012659
9353,εαυτου,182.0,-0.6055666666666667
9353,εαυτου,200.0,-0.848222972972973
9353,εαυτου,205.0,-0.9341200000000001
9353,εαυτου,219.0,-0.9267885057471265
9353,εαυτου,237.0,-0.8027084112149532
9353,εαυτου,249.0,-0.8756071428571428
9353,εαυτου,269.0,-0.760440909090909
9353,εαυτου,299.0,-0.8600166666666667
9353,εαυτου,311.0,-0.9383925925925927
9353,εαυτου,320.0,-0.6643113636363637
9353,εαυτου,335.0,-0.7261125
9353,εαυτου,350.0,-0.8645099337748344
9353,εαυτου,352.0,-0.95993125
9353,εαυτου,383.0,-0.95305
9353,εαυτου,425.0,-0.8795376744186045
9353,εαυτου,447.0,-0.9376800000000001
9353,εαυτου,448.0,-0.8883660550458716
9353,εαυτου,490.0,-0.8944515151515152
9353,εαυτου,530.0,-0.880853488372093
9353,εαυτου,550.0,-0.9375896551724139
9353,εαυτου,950.0,-0.964054128440367
9353,εαυτου,1118.0,-0.9542813333333335
9353,εαυτου,1127.0,-0.8237
9353,εαυτου,1150.0,-0.961875
