id,word,year,mean_weighted_sentiment
31716,συντιθημι,-353.0,-0.9488
31716,συντιθημι,-266.0,-0.948
31716,συντιθημι,-50.0,-0.9446862068965519
31716,συντιθημι,90.0,-0.9461999999999999
31716,συντιθημι,147.0,-0.905
31716,συντιθημι,150.0,-0.30770000000000003
31716,συντιθημι,172.0,-0.9775
31716,συντιθημι,200.0,-0.941875
31716,συντιθημι,237.0,-0.9365
31716,συντιθημι,249.0,-0.9193
31716,συντιθημι,350.0,-0.9523
31716,συντιθημι,352.0,0.5405
31716,συντιθημι,425.0,-0.9356666666666666
31716,συντιθημι,448.0,-0.951
31716,συντιθημι,490.0,-0.9259
31716,συντιθημι,530.0,-0.011849999999999972
31716,συντιθημι,550.0,-0.91195
