id,word,year,mean_weighted_sentiment
12245,επιθυμιαω,-387.0,0.03939999999999999
12245,επιθυμιαω,-353.0,-0.9186000000000001
12245,επιθυμιαω,-266.0,-0.7355133333333334
12245,επιθυμιαω,-50.0,-0.9610263157894738
12245,επιθυμιαω,-34.0,-0.9514
12245,επιθυμιαω,15.0,-0.9615
12245,επιθυμιαω,49.0,-0.9791
12245,επιθυμιαω,147.0,-0.8989
12245,επιθυμιαω,150.0,-0.9509666666666666
12245,επιθυμιαω,152.0,-0.9642999999999999
12245,επιθυμιαω,200.0,-0.9594199999999999
12245,επιθυμιαω,219.0,-0.9438
12245,επιθυμιαω,237.0,-0.9859
12245,επιθυμιαω,311.0,-0.9613666666666667
12245,επιθυμιαω,350.0,-0.9786
12245,επιθυμιαω,425.0,-0.9294
12245,επιθυμιαω,490.0,-0.93885
12245,επιθυμιαω,950.0,-0.9858
