id,word,year,mean_weighted_sentiment
20713,μελος,-500.0,-0.9889
20713,μελος,-490.0,-0.7982
20713,μελος,-450.0,-0.9881
20713,μελος,-415.0,-0.9718
20713,μελος,-387.0,-0.9726
20713,μελος,-353.0,-0.9914
20713,μελος,-266.0,-0.962625
20713,μελος,-155.0,-0.9886
20713,μελος,-50.0,-0.9572076923076923
20713,μελος,-34.0,-0.9482
20713,μελος,147.0,-0.8882
20713,μελος,150.0,-0.9489692307692308
20713,μελος,200.0,-0.9898
20713,μελος,269.0,-0.9627
20713,μελος,350.0,-0.9067000000000001
20713,μελος,425.0,-0.9516
20713,μελος,447.0,-0.9125
20713,μελος,950.0,-0.9841285714285716
