id,word,year,mean_weighted_sentiment
28990,ραδιος,-479.0,-0.9747
28990,ραδιος,-415.0,-0.9782
28990,ραδιος,-353.0,-0.9100666666666667
28990,ραδιος,-50.0,-0.9003638888888889
28990,ραδιος,15.0,-0.9559
28990,ραδιος,90.0,-0.9789
28990,ραδιος,147.0,-0.9326
28990,ραδιος,150.0,-0.9763
28990,ραδιος,152.0,-0.8584
28990,ραδιος,172.0,-0.9915
28990,ραδιος,200.0,-0.9595941176470587
28990,ραδιος,249.0,-0.9454
28990,ραδιος,269.0,-0.92405
28990,ραδιος,320.0,-0.9489
28990,ραδιος,350.0,-0.5892800000000001
28990,ραδιος,352.0,-0.9737
28990,ραδιος,425.0,-0.9460666666666665
28990,ραδιος,447.0,-0.9654
28990,ραδιος,490.0,-0.9204
28990,ραδιος,530.0,-0.9373666666666667
28990,ραδιος,550.0,-0.9663
28990,ραδιος,950.0,-0.8408461538461539
28990,ραδιος,1118.0,-0.934
28990,ραδιος,1127.0,-0.9508
