id,word,year,mean_weighted_sentiment
32331,τεκνον,-490.0,-0.9897
32331,τεκνον,-450.0,-0.9239428571428572
32331,τεκνον,-353.0,-0.9758666666666667
32331,τεκνον,-266.0,-0.9358276923076924
32331,τεκνον,-50.0,-0.9646127659574469
32331,τεκνον,-34.0,-0.9906
32331,τεκνον,15.0,-0.9212
32331,τεκνον,49.0,-0.9392999999999999
32331,τεκνον,147.0,-0.7632
32331,τεκνον,150.0,-0.9630230769230769
32331,τεκνον,172.0,-0.993
32331,τεκνον,200.0,-0.9750571428571428
32331,τεκνον,219.0,-0.94905
32331,τεκνον,269.0,-0.95135
32331,τεκνον,311.0,-0.9459
32331,τεκνον,350.0,-0.9614
32331,τεκνον,490.0,-0.9512
32331,τεκνον,950.0,-0.9754499999999999
