id,word,year,mean_weighted_sentiment
34639,φευγω,-500.0,-0.98565
34639,φευγω,-490.0,-0.9927
34639,φευγω,-450.0,-0.9914000000000001
34639,φευγω,-387.0,-0.9913
34639,φευγω,-353.0,-0.961075
34639,φευγω,-266.0,-0.9525666666666668
34639,φευγω,-149.0,-0.99025
34639,φευγω,-50.0,-0.9584172839506173
34639,φευγω,15.0,-0.9729
34639,φευγω,150.0,-0.9413913043478258
34639,φευγω,200.0,-0.9406076923076923
34639,φευγω,205.0,-0.9822
34639,φευγω,269.0,-0.9304
34639,φευγω,350.0,-0.9350666666666667
34639,φευγω,425.0,-0.9349375
34639,φευγω,490.0,-0.9017214285714286
34639,φευγω,950.0,-0.9656666666666667
34639,φευγω,1118.0,-0.9727
