id,word,year,mean_weighted_sentiment
23753,οσπερ,-479.0,-0.9281
23753,οσπερ,-353.0,-0.91515
23753,οσπερ,-155.0,-0.9893
23753,οσπερ,-149.0,-0.9919
23753,οσπερ,-100.0,-0.9365
23753,οσπερ,-50.0,-0.9396046511627905
23753,οσπερ,15.0,-0.8996333333333334
23753,οσπερ,127.0,-0.8866
23753,οσπερ,150.0,-0.5394833333333334
23753,οσπερ,152.0,-0.845
23753,οσπερ,172.0,-0.989
23753,οσπερ,200.0,-0.921514285714286
23753,οσπερ,219.0,-0.9255
23753,οσπερ,237.0,-0.8966
23753,οσπερ,269.0,-0.9177
23753,οσπερ,299.0,-0.9052
23753,οσπερ,311.0,-0.9295333333333332
23753,οσπερ,350.0,-0.9012
23753,οσπερ,352.0,-0.9435
23753,οσπερ,425.0,-0.6440666666666667
23753,οσπερ,448.0,-0.96425
23753,οσπερ,490.0,-0.9048833333333333
23753,οσπερ,530.0,-0.9378500000000001
23753,οσπερ,550.0,-0.92912
23753,οσπερ,950.0,-0.9634545454545457
23753,οσπερ,1127.0,-0.9571
23753,οσπερ,1150.0,-0.9863
