id,word,year,mean_weighted_sentiment
13413,ευαζω,-500.0,-0.9717
13413,ευαζω,-490.0,-0.9854
13413,ευαζω,-450.0,-0.38494999999999996
13413,ευαζω,-415.0,-0.9806
13413,ευαζω,-387.0,-0.9833000000000001
13413,ευαζω,-353.0,-0.9503142857142857
13413,ευαζω,-266.0,-0.3732
13413,ευαζω,-155.0,-0.9715
13413,ευαζω,-149.0,-0.9915
13413,ευαζω,-50.0,-0.8598394736842107
13413,ευαζω,15.0,-0.9311666666666666
13413,ευαζω,127.0,-0.9205
13413,ευαζω,150.0,-0.7768333333333333
13413,ευαζω,152.0,-0.9672499999999999
13413,ευαζω,172.0,-0.9914799999999999
13413,ευαζω,182.0,0.9969
13413,ευαζω,200.0,-0.4685636363636363
13413,ευαζω,269.0,-0.989675
13413,ευαζω,299.0,-0.96655
13413,ευαζω,311.0,-0.9557
13413,ευαζω,350.0,-0.65722
13413,ευαζω,425.0,-0.9685
13413,ευαζω,448.0,-0.94568
13413,ευαζω,490.0,-0.851
13413,ευαζω,550.0,-0.9672
13413,ευαζω,950.0,-0.9693411764705883
13413,ευαζω,1118.0,-0.9628
