id,word,year,mean_weighted_sentiment
4799,αριθμεω,-479.0,-0.9414222222222222
4799,αριθμεω,-353.0,-0.19064000000000003
4799,αριθμεω,-266.0,-0.6642999999999999
4799,αριθμεω,-50.0,-0.95488
4799,αριθμεω,15.0,-0.9308
4799,αριθμεω,90.0,-0.9183142857142857
4799,αριθμεω,147.0,-0.9250999999999999
4799,αριθμεω,150.0,-0.953875
4799,αριθμεω,200.0,-0.9534999999999999
4799,αριθμεω,219.0,-0.9622
4799,αριθμεω,237.0,-0.9409333333333333
4799,αριθμεω,249.0,-0.956225
4799,αριθμεω,311.0,-0.9043
4799,αριθμεω,320.0,-0.8343071428571429
4799,αριθμεω,350.0,-0.9054
4799,αριθμεω,352.0,-0.9544
4799,αριθμεω,425.0,-0.9607
4799,αριθμεω,448.0,-0.9444666666666667
4799,αριθμεω,530.0,-0.9859
4799,αριθμεω,550.0,-0.9621521739130435
4799,αριθμεω,950.0,-0.9710000000000001
4799,αριθμεω,1127.0,-0.9565333333333333
