id,word,year,mean_weighted_sentiment
36433,ω,-550.0,-0.9100466666666667
36433,ω,-500.0,-0.9832400000000001
36433,ω,-490.0,-0.931180503144654
36433,ω,-479.0,-0.91473125
36433,ω,-450.0,-0.7639557692307691
36433,ω,-415.0,-0.9003272727272728
36433,ω,-387.0,-0.974375
36433,ω,-353.0,-0.8959890652557319
36433,ω,-329.0,-0.9827
36433,ω,-300.0,-0.9488702127659575
36433,ω,-270.0,-0.7597999999999999
36433,ω,-266.0,-0.8531118061674009
36433,ω,-249.0,-0.8646206896551724
36433,ω,-155.0,-0.9293834586466164
36433,ω,-149.0,-0.911098717948718
36433,ω,-100.0,-0.9601999999999998
36433,ω,-50.0,-0.9509318766883839
36433,ω,-34.0,-0.8538473684210528
36433,ω,15.0,-0.9234201149425286
36433,ω,49.0,-0.9000227272727274
36433,ω,50.0,-0.96265
36433,ω,80.0,-0.9285
36433,ω,90.0,-0.9405648648648648
36433,ω,127.0,-0.8724294117647059
36433,ω,147.0,-0.8305010638297874
36433,ω,150.0,-0.8858913846153847
36433,ω,152.0,-0.9494542253521127
36433,ω,161.0,-0.981
36433,ω,172.0,-0.9539814035087718
36433,ω,182.0,-0.705125
36433,ω,200.0,-0.9258830028328612
36433,ω,205.0,-0.9688499999999998
36433,ω,219.0,-0.9556509433962265
36433,ω,237.0,-0.4995987804878048
36433,ω,249.0,-0.957375
36433,ω,269.0,-0.9467758807588076
36433,ω,299.0,-0.9076370370370371
36433,ω,311.0,-0.8758311475409837
36433,ω,320.0,-0.906823711340206
36433,ω,335.0,-0.9485
36433,ω,350.0,-0.934469340974212
36433,ω,352.0,-0.9495117647058823
36433,ω,359.0,-0.965617391304348
36433,ω,383.0,-0.9141625
36433,ω,410.0,-0.9435400000000002
36433,ω,425.0,-0.895441463414634
36433,ω,447.0,-0.9202999999999999
36433,ω,448.0,-0.941214393939394
36433,ω,490.0,-0.8715134831460675
36433,ω,530.0,-0.9367737704918033
36433,ω,550.0,-0.9417073825503354
36433,ω,950.0,-0.9642605284888524
36433,ω,1118.0,-0.9533241379310347
36433,ω,1127.0,-0.94435
36433,ω,1150.0,-0.9422416666666665
